DEBUG   2019-01-14 15:05:27,993 [main] org.jboss.logging  - Logging Provider: org.jboss.logging.Log4jLoggerProvider
DEBUG   2019-01-14 15:51:37,130 [main] org.hibernate.cfg.annotations.SimpleValueBinder  - building SimpleValue for systemMessage
DEBUG   2019-01-14 15:51:37,131 [main] org.hibernate.cfg.annotations.PropertyBinder  - Building property systemMessage
DEBUG   2019-01-14 15:51:37,133 [main] org.hibernate.cfg.AnnotationBinder  - Binding entity from annotated class: com.abehrdigital.dicomprocessor.models.RequestRoutine
DEBUG   2019-01-14 15:51:37,134 [main] org.hibernate.cfg.Ejb3Column  - Binding column: Ejb3DiscriminatorColumn{logicalColumnName'DTYPE', discriminatorTypeName='string'}
DEBUG   2019-01-14 15:51:37,134 [main] org.hibernate.cfg.annotations.EntityBinder  - Import with entity name RequestRoutine
DEBUG   2019-01-14 15:51:37,134 [main] org.hibernate.cfg.annotations.EntityBinder  - Bind entity com.abehrdigital.dicomprocessor.models.RequestRoutine on table request_routine
DEBUG   2019-01-14 15:51:37,148 [main] org.hibernate.cfg.Ejb3Column  - Binding column: Ejb3Column{table=org.hibernate.mapping.Table(request_routine), mappingColumn=id, insertable=true, updatable=true, unique=false}
DEBUG   2019-01-14 15:51:37,148 [main] org.hibernate.cfg.annotations.PropertyBinder  - MetadataSourceProcessor property id with lazy=false
DEBUG   2019-01-14 15:51:37,148 [main] org.hibernate.cfg.AbstractPropertyHolder  - Attempting to locate auto-apply AttributeConverter for property [com.abehrdigital.dicomprocessor.models.RequestRoutine:id]
DEBUG   2019-01-14 15:51:37,148 [main] org.hibernate.cfg.annotations.SimpleValueBinder  - building SimpleValue for id
DEBUG   2019-01-14 15:51:37,150 [main] org.hibernate.cfg.annotations.PropertyBinder  - Building property id
DEBUG   2019-01-14 15:51:37,150 [main] org.hibernate.cfg.BinderHelper  - #makeIdGenerator(org.hibernate.mapping.SimpleValue([org.hibernate.mapping.Column(id)]), id, identity, , ...)
DEBUG   2019-01-14 15:51:37,150 [main] org.hibernate.cfg.Ejb3Column  - Binding column: Ejb3Column{table=org.hibernate.mapping.Table(request_routine), mappingColumn=execute_request_queue, insertable=true, updatable=true, unique=false}
DEBUG   2019-01-14 15:51:37,150 [main] org.hibernate.cfg.annotations.PropertyBinder  - MetadataSourceProcessor property executeRequestQueue with lazy=false
DEBUG   2019-01-14 15:51:37,151 [main] org.hibernate.cfg.AbstractPropertyHolder  - Attempting to locate auto-apply AttributeConverter for property [com.abehrdigital.dicomprocessor.models.RequestRoutine:executeRequestQueue]
DEBUG   2019-01-14 15:51:37,151 [main] org.hibernate.cfg.annotations.SimpleValueBinder  - building SimpleValue for executeRequestQueue
DEBUG   2019-01-14 15:51:37,151 [main] org.hibernate.cfg.annotations.PropertyBinder  - Building property executeRequestQueue
DEBUG   2019-01-14 15:51:37,151 [main] org.hibernate.cfg.Ejb3Column  - Binding column: Ejb3Column{table=org.hibernate.mapping.Table(request_routine), mappingColumn=next_try_date_time, insertable=true, updatable=true, unique=false}
DEBUG   2019-01-14 15:51:37,151 [main] org.hibernate.cfg.annotations.PropertyBinder  - MetadataSourceProcessor property nextTryDateTime with lazy=false
DEBUG   2019-01-14 15:51:37,151 [main] org.hibernate.cfg.AbstractPropertyHolder  - Attempting to locate auto-apply AttributeConverter for property [com.abehrdigital.dicomprocessor.models.RequestRoutine:nextTryDateTime]
DEBUG   2019-01-14 15:51:37,151 [main] org.hibernate.cfg.annotations.SimpleValueBinder  - building SimpleValue for nextTryDateTime
DEBUG   2019-01-14 15:51:37,151 [main] org.hibernate.cfg.annotations.PropertyBinder  - Building property nextTryDateTime
DEBUG   2019-01-14 15:51:37,151 [main] org.hibernate.cfg.Ejb3Column  - Binding column: Ejb3Column{table=org.hibernate.mapping.Table(request_routine), mappingColumn=request_id, insertable=true, updatable=true, unique=false}
DEBUG   2019-01-14 15:51:37,152 [main] org.hibernate.cfg.annotations.PropertyBinder  - MetadataSourceProcessor property requestId with lazy=false
DEBUG   2019-01-14 15:51:37,157 [main] org.hibernate.cfg.AbstractPropertyHolder  - Attempting to locate auto-apply AttributeConverter for property [com.abehrdigital.dicomprocessor.models.RequestRoutine:requestId]
DEBUG   2019-01-14 15:51:37,158 [main] org.hibernate.cfg.annotations.SimpleValueBinder  - building SimpleValue for requestId
DEBUG   2019-01-14 15:51:37,158 [main] org.hibernate.cfg.annotations.PropertyBinder  - Building property requestId
DEBUG   2019-01-14 15:51:37,158 [main] org.hibernate.cfg.Ejb3Column  - Binding column: Ejb3Column{table=org.hibernate.mapping.Table(request_routine), mappingColumn=routine_name, insertable=true, updatable=true, unique=false}
DEBUG   2019-01-14 15:51:37,166 [main] org.hibernate.cfg.annotations.PropertyBinder  - MetadataSourceProcessor property routineName with lazy=false
DEBUG   2019-01-14 15:51:37,168 [main] org.hibernate.cfg.AbstractPropertyHolder  - Attempting to locate auto-apply AttributeConverter for property [com.abehrdigital.dicomprocessor.models.RequestRoutine:routineName]
DEBUG   2019-01-14 15:51:37,169 [main] org.hibernate.cfg.annotations.SimpleValueBinder  - building SimpleValue for routineName
DEBUG   2019-01-14 15:51:37,169 [main] org.hibernate.cfg.annotations.PropertyBinder  - Building property routineName
DEBUG   2019-01-14 15:51:37,169 [main] org.hibernate.cfg.Ejb3Column  - Binding column: Ejb3Column{table=org.hibernate.mapping.Table(request_routine), mappingColumn=status, insertable=true, updatable=true, unique=false}
DEBUG   2019-01-14 15:51:37,170 [main] org.hibernate.cfg.annotations.PropertyBinder  - MetadataSourceProcessor property status with lazy=false
DEBUG   2019-01-14 15:51:37,170 [main] org.hibernate.cfg.AbstractPropertyHolder  - Attempting to locate auto-apply AttributeConverter for property [com.abehrdigital.dicomprocessor.models.RequestRoutine:status]
DEBUG   2019-01-14 15:51:37,179 [main] org.hibernate.cfg.annotations.SimpleValueBinder  - building SimpleValue for status
DEBUG   2019-01-14 15:51:37,179 [main] org.hibernate.cfg.annotations.PropertyBinder  - Building property status
DEBUG   2019-01-14 15:51:37,180 [main] org.hibernate.cfg.Ejb3Column  - Binding column: Ejb3Column{table=org.hibernate.mapping.Table(request_routine), mappingColumn=try_count, insertable=true, updatable=true, unique=false}
DEBUG   2019-01-14 15:51:37,181 [main] org.hibernate.cfg.annotations.PropertyBinder  - MetadataSourceProcessor property tryCount with lazy=false
DEBUG   2019-01-14 15:51:37,181 [main] org.hibernate.cfg.AbstractPropertyHolder  - Attempting to locate auto-apply AttributeConverter for property [com.abehrdigital.dicomprocessor.models.RequestRoutine:tryCount]
DEBUG   2019-01-14 15:51:37,181 [main] org.hibernate.cfg.annotations.SimpleValueBinder  - building SimpleValue for tryCount
DEBUG   2019-01-14 15:51:37,181 [main] org.hibernate.cfg.annotations.PropertyBinder  - Building property tryCount
DEBUG   2019-01-14 15:51:37,181 [main] org.hibernate.cfg.AnnotationBinder  - Binding entity from annotated class: com.abehrdigital.dicomprocessor.models.RequestRoutineExecution
DEBUG   2019-01-14 15:51:37,181 [main] org.hibernate.cfg.Ejb3Column  - Binding column: Ejb3DiscriminatorColumn{logicalColumnName'DTYPE', discriminatorTypeName='string'}
DEBUG   2019-01-14 15:51:37,182 [main] org.hibernate.cfg.annotations.EntityBinder  - Import with entity name RequestRoutineExecution
DEBUG   2019-01-14 15:51:37,182 [main] org.hibernate.cfg.annotations.EntityBinder  - Bind entity com.abehrdigital.dicomprocessor.models.RequestRoutineExecution on table request_routine_execution
DEBUG   2019-01-14 15:51:37,183 [main] org.hibernate.cfg.Ejb3Column  - Binding column: Ejb3Column{table=org.hibernate.mapping.Table(request_routine_execution), mappingColumn=id, insertable=true, updatable=true, unique=false}
DEBUG   2019-01-14 15:51:37,184 [main] org.hibernate.cfg.annotations.PropertyBinder  - MetadataSourceProcessor property id with lazy=false
DEBUG   2019-01-14 15:51:37,184 [main] org.hibernate.cfg.AbstractPropertyHolder  - Attempting to locate auto-apply AttributeConverter for property [com.abehrdigital.dicomprocessor.models.RequestRoutineExecution:id]
DEBUG   2019-01-14 15:51:37,184 [main] org.hibernate.cfg.annotations.SimpleValueBinder  - building SimpleValue for id
DEBUG   2019-01-14 15:51:37,184 [main] org.hibernate.cfg.annotations.PropertyBinder  - Building property id
DEBUG   2019-01-14 15:51:37,184 [main] org.hibernate.cfg.BinderHelper  - #makeIdGenerator(org.hibernate.mapping.SimpleValue([org.hibernate.mapping.Column(id)]), id, identity, , ...)
DEBUG   2019-01-14 15:51:37,185 [main] org.hibernate.cfg.Ejb3Column  - Binding column: Ejb3Column{table=org.hibernate.mapping.Table(request_routine_execution), mappingColumn=execution_date_time, insertable=true, updatable=true, unique=false}
DEBUG   2019-01-14 15:51:37,185 [main] org.hibernate.cfg.annotations.PropertyBinder  - MetadataSourceProcessor property executionDateTime with lazy=false
DEBUG   2019-01-14 15:51:37,185 [main] org.hibernate.cfg.AbstractPropertyHolder  - Attempting to locate auto-apply AttributeConverter for property [com.abehrdigital.dicomprocessor.models.RequestRoutineExecution:executionDateTime]
DEBUG   2019-01-14 15:51:37,185 [main] org.hibernate.cfg.annotations.SimpleValueBinder  - building SimpleValue for executionDateTime
DEBUG   2019-01-14 15:51:37,185 [main] org.hibernate.cfg.annotations.PropertyBinder  - Building property executionDateTime
DEBUG   2019-01-14 15:51:37,185 [main] org.hibernate.cfg.Ejb3Column  - Binding column: Ejb3Column{table=org.hibernate.mapping.Table(request_routine_execution), mappingColumn=log_text, insertable=true, updatable=true, unique=false}
DEBUG   2019-01-14 15:51:37,185 [main] org.hibernate.cfg.annotations.PropertyBinder  - MetadataSourceProcessor property log with lazy=false
DEBUG   2019-01-14 15:51:37,186 [main] org.hibernate.cfg.AbstractPropertyHolder  - Attempting to locate auto-apply AttributeConverter for property [com.abehrdigital.dicomprocessor.models.RequestRoutineExecution:log]
DEBUG   2019-01-14 15:51:37,186 [main] org.hibernate.cfg.annotations.SimpleValueBinder  - building SimpleValue for log
DEBUG   2019-01-14 15:51:37,186 [main] org.hibernate.cfg.annotations.PropertyBinder  - Building property log
DEBUG   2019-01-14 15:51:37,186 [main] org.hibernate.cfg.Ejb3Column  - Binding column: Ejb3Column{table=org.hibernate.mapping.Table(request_routine_execution), mappingColumn=request_routine_id, insertable=true, updatable=true, unique=false}
DEBUG   2019-01-14 15:51:37,186 [main] org.hibernate.cfg.annotations.PropertyBinder  - MetadataSourceProcessor property requestRoutineId with lazy=false
DEBUG   2019-01-14 15:51:37,186 [main] org.hibernate.cfg.AbstractPropertyHolder  - Attempting to locate auto-apply AttributeConverter for property [com.abehrdigital.dicomprocessor.models.RequestRoutineExecution:requestRoutineId]
DEBUG   2019-01-14 15:51:37,186 [main] org.hibernate.cfg.annotations.SimpleValueBinder  - building SimpleValue for requestRoutineId
DEBUG   2019-01-14 15:51:37,186 [main] org.hibernate.cfg.annotations.PropertyBinder  - Building property requestRoutineId
DEBUG   2019-01-14 15:51:37,186 [main] org.hibernate.cfg.Ejb3Column  - Binding column: Ejb3Column{table=org.hibernate.mapping.Table(request_routine_execution), mappingColumn=status, insertable=true, updatable=true, unique=false}
DEBUG   2019-01-14 15:51:37,186 [main] org.hibernate.cfg.annotations.PropertyBinder  - MetadataSourceProcessor property status with lazy=false
DEBUG   2019-01-14 15:51:37,186 [main] org.hibernate.cfg.AbstractPropertyHolder  - Attempting to locate auto-apply AttributeConverter for property [com.abehrdigital.dicomprocessor.models.RequestRoutineExecution:status]
DEBUG   2019-01-14 15:51:37,187 [main] org.hibernate.cfg.annotations.SimpleValueBinder  - building SimpleValue for status
DEBUG   2019-01-14 15:51:37,187 [main] org.hibernate.cfg.annotations.PropertyBinder  - Building property status
DEBUG   2019-01-14 15:51:37,187 [main] org.hibernate.cfg.Ejb3Column  - Binding column: Ejb3Column{table=org.hibernate.mapping.Table(request_routine_execution), mappingColumn=try_number, insertable=true, updatable=true, unique=false}
DEBUG   2019-01-14 15:51:37,187 [main] org.hibernate.cfg.annotations.PropertyBinder  - MetadataSourceProcessor property tryNumber with lazy=false
DEBUG   2019-01-14 15:51:37,187 [main] org.hibernate.cfg.AbstractPropertyHolder  - Attempting to locate auto-apply AttributeConverter for property [com.abehrdigital.dicomprocessor.models.RequestRoutineExecution:tryNumber]
DEBUG   2019-01-14 15:51:37,187 [main] org.hibernate.cfg.annotations.SimpleValueBinder  - building SimpleValue for tryNumber
DEBUG   2019-01-14 15:51:37,187 [main] org.hibernate.cfg.annotations.PropertyBinder  - Building property tryNumber
DEBUG   2019-01-14 15:51:37,187 [main] org.hibernate.cfg.AnnotationBinder  - Binding entity from annotated class: com.abehrdigital.dicomprocessor.models.RoutineLibrary
DEBUG   2019-01-14 15:51:37,187 [main] org.hibernate.cfg.Ejb3Column  - Binding column: Ejb3DiscriminatorColumn{logicalColumnName'DTYPE', discriminatorTypeName='string'}
DEBUG   2019-01-14 15:51:37,187 [main] org.hibernate.cfg.annotations.EntityBinder  - Import with entity name RoutineLibrary
DEBUG   2019-01-14 15:51:37,187 [main] org.hibernate.cfg.annotations.EntityBinder  - Bind entity com.abehrdigital.dicomprocessor.models.RoutineLibrary on table routine_library
DEBUG   2019-01-14 15:51:37,188 [main] org.hibernate.cfg.Ejb3Column  - Binding column: Ejb3Column{table=org.hibernate.mapping.Table(routine_library), mappingColumn=routine_name, insertable=true, updatable=true, unique=false}
DEBUG   2019-01-14 15:51:37,188 [main] org.hibernate.cfg.annotations.PropertyBinder  - MetadataSourceProcessor property routineName with lazy=false
DEBUG   2019-01-14 15:51:37,188 [main] org.hibernate.cfg.AbstractPropertyHolder  - Attempting to locate auto-apply AttributeConverter for property [com.abehrdigital.dicomprocessor.models.RoutineLibrary:routineName]
DEBUG   2019-01-14 15:51:37,188 [main] org.hibernate.cfg.annotations.SimpleValueBinder  - building SimpleValue for routineName
DEBUG   2019-01-14 15:51:37,188 [main] org.hibernate.cfg.annotations.PropertyBinder  - Building property routineName
DEBUG   2019-01-14 15:51:37,188 [main] org.hibernate.cfg.BinderHelper  - #makeIdGenerator(org.hibernate.mapping.SimpleValue([org.hibernate.mapping.Column(routine_name)]), routineName, assigned, , ...)
DEBUG   2019-01-14 15:51:37,189 [main] org.hibernate.cfg.Ejb3Column  - Binding column: Ejb3Column{table=org.hibernate.mapping.Table(routine_library), mappingColumn=hash_code, insertable=true, updatable=true, unique=false}
DEBUG   2019-01-14 15:51:37,189 [main] org.hibernate.cfg.annotations.PropertyBinder  - MetadataSourceProcessor property hashCode with lazy=false
DEBUG   2019-01-14 15:51:37,189 [main] org.hibernate.cfg.AbstractPropertyHolder  - Attempting to locate auto-apply AttributeConverter for property [com.abehrdigital.dicomprocessor.models.RoutineLibrary:hashCode]
DEBUG   2019-01-14 15:51:37,189 [main] org.hibernate.cfg.annotations.SimpleValueBinder  - building SimpleValue for hashCode
DEBUG   2019-01-14 15:51:37,189 [main] org.hibernate.cfg.annotations.PropertyBinder  - Building property hashCode
DEBUG   2019-01-14 15:51:37,189 [main] org.hibernate.cfg.Ejb3Column  - Binding column: Ejb3Column{table=org.hibernate.mapping.Table(routine_library), mappingColumn=routine_body, insertable=true, updatable=true, unique=false}
DEBUG   2019-01-14 15:51:37,190 [main] org.hibernate.cfg.annotations.PropertyBinder  - MetadataSourceProcessor property routineBody with lazy=false
DEBUG   2019-01-14 15:51:37,190 [main] org.hibernate.cfg.AbstractPropertyHolder  - Attempting to locate auto-apply AttributeConverter for property [com.abehrdigital.dicomprocessor.models.RoutineLibrary:routineBody]
DEBUG   2019-01-14 15:51:37,190 [main] org.hibernate.cfg.annotations.SimpleValueBinder  - building SimpleValue for routineBody
DEBUG   2019-01-14 15:51:37,190 [main] org.hibernate.cfg.annotations.PropertyBinder  - Building property routineBody
DEBUG   2019-01-14 15:51:37,190 [main] org.hibernate.cfg.AnnotationBinder  - Binding entity from annotated class: com.abehrdigital.dicomprocessor.models.AttachmentData
DEBUG   2019-01-14 15:51:37,190 [main] org.hibernate.cfg.Ejb3Column  - Binding column: Ejb3DiscriminatorColumn{logicalColumnName'DTYPE', discriminatorTypeName='string'}
DEBUG   2019-01-14 15:51:37,190 [main] org.hibernate.cfg.annotations.EntityBinder  - Import with entity name AttachmentData
DEBUG   2019-01-14 15:51:37,190 [main] org.hibernate.cfg.annotations.EntityBinder  - Bind entity com.abehrdigital.dicomprocessor.models.AttachmentData on table attachment_data
DEBUG   2019-01-14 15:51:37,191 [main] org.hibernate.cfg.Ejb3Column  - Binding column: Ejb3Column{table=org.hibernate.mapping.Table(attachment_data), mappingColumn=id, insertable=true, updatable=true, unique=false}
DEBUG   2019-01-14 15:51:37,192 [main] org.hibernate.cfg.annotations.PropertyBinder  - MetadataSourceProcessor property id with lazy=false
DEBUG   2019-01-14 15:51:37,192 [main] org.hibernate.cfg.AbstractPropertyHolder  - Attempting to locate auto-apply AttributeConverter for property [com.abehrdigital.dicomprocessor.models.AttachmentData:id]
